2018-05-04 03:44:16.591 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/attachment/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.592 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/autocode/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AutoCodeController.get(java.lang.String)
2018-05-04 03:44:16.592 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/autocode/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AutoCodeController.delete(java.lang.String)
2018-05-04 03:44:16.592 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/autocode/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AutoCodeController.list(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.592 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/autocode/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AutoCodeController.save(java.lang.String,com.newaim.purchase.admin.system.entity.AutoCode)
2018-05-04 03:44:16.592 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/autocode/generate],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AutoCodeController.generateValue(java.lang.String,java.lang.String)
2018-05-04 03:44:16.593 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/autocode/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.593 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/buyerInfo/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.BuyerInfoController.get(java.lang.String,java.lang.String)
2018-05-04 03:44:16.594 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/buyerInfo/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.BuyerInfoController.delete(java.lang.String)
2018-05-04 03:44:16.594 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/buyerInfo/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.BuyerInfoController.save(java.lang.String,com.newaim.purchase.admin.system.entity.BuyerInfo)
2018-05-04 03:44:16.594 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/buyerInfo/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.BuyerInfoController.listBuyerInfo(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.594 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/buyerInfo/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.595 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.CommonConfigurationController.list(java.lang.String)
